date,Building0,Building1,Building3,Building4,Building5,Building6,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,temperature,dewpoint_temperature,wind_speed,mean_sea_level_pressure,relative_humidity_01,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,month,day,hour,COVID,Break,Semester,Exams,Monash_occupancy
2020-11-07 22:45:00,,,,,,,,,,,,,13.41,7.3225,2.0875,102772.895,0.6625,604.9549999999999,274.505,0.0,11,07,22,1,0.0,0.0,0.0,0.3
2020-11-07 23:00:00,,,,,,,,,,,,,13.73,7.38,1.96,102762.86,0.65,656.81,275.84,0.0,11,07,23,1,0.0,0.0,0.0,0.3
2020-11-07 23:15:00,,,,,,,,,,,,,14.0525,7.4375,1.7974999999999999,102759.85250000001,0.64,699.905,277.495,0.0,11,07,23,1,0.0,0.0,0.0,0.3
2020-11-07 23:30:00,,,,,,,,,,,,,14.375,7.495,1.635,102756.845,0.63,743.0,279.15,0.0,11,07,23,1,0.0,0.0,0.0,0.3
2020-11-07 23:45:00,,,,,,,,,,,,,14.6975,7.5525,1.4725000000000001,102753.8375,0.62,786.095,280.80499999999995,0.0,11,07,23,1,0.0,0.0,0.0,0.3
2020-11-08 00:00:00,,,,,,,,,,,,,15.02,7.61,1.31,102750.83,0.61,829.19,282.46,0.0,11,08,00,1,0.0,0.0,0.0,0.3
2020-11-08 00:15:00,,,,,,,,,,,,,15.44,7.6875,1.135,102740.1275,0.5975,859.7425000000001,284.48,0.0,11,08,00,1,0.0,0.0,0.0,0.3
2020-11-08 00:30:00,,,,,,,,,,,,,15.86,7.765000000000001,0.96,102729.425,0.585,890.2950000000001,286.5,0.0,11,08,00,1,0.0,0.0,0.0,0.3
2020-11-08 00:45:00,,,,,,,,,,,,,16.28,7.8425,0.785,102718.7225,0.5725,920.8475,288.52,0.0,11,08,00,1,0.0,0.0,0.0,0.3
2020-11-08 01:00:00,,,,,,,,,,,,,16.7,7.92,0.61,102708.02,0.56,951.4,290.54,0.0,11,08,01,1,0.0,0.0,0.0,0.3
2020-11-08 01:15:00,,,,,,,,,,,,,17.05,8.11,0.6475,102692.55,0.555,966.8199999999999,292.59250000000003,0.0,11,08,01,1,0.0,0.0,0.0,0.3
2020-11-08 01:30:00,,,,,,,,,,,,,17.4,8.3,0.685,102677.08,0.55,982.24,294.645,0.0,11,08,01,1,0.0,0.0,0.0,0.3
2020-11-08 01:45:00,,,,,,,,,,,,,17.75,8.49,0.7225,102661.61,0.545,997.6600000000001,296.6975,0.0,11,08,01,1,0.0,0.0,0.0,0.3
2020-11-08 02:00:00,,,,,,,,,,,,,18.1,8.68,0.76,102646.14,0.54,1013.08,298.75,0.0,11,08,02,1,0.0,0.0,0.0,0.3
2020-11-08 02:15:00,,,,,,,,,,,,,18.305,8.75,0.895,102635.77,0.535,997.03,302.65999999999997,0.0,11,08,02,1,0.0,0.0,0.0,0.3
2020-11-08 02:30:00,,,,,,,,,,,,,18.51,8.82,1.03,102625.4,0.53,980.98,306.57,0.0,11,08,02,1,0.0,0.0,0.0,0.3
2020-11-08 02:45:00,,,,,,,,,,,,,18.715000000000003,8.89,1.165,102615.03,0.525,964.9300000000001,310.48,0.0,11,08,02,1,0.0,0.0,0.0,0.3
2020-11-08 03:00:00,,,,,,,,,,,,,18.92,8.96,1.3,102604.66,0.52,948.88,314.39,0.0,11,08,03,1,0.0,0.0,0.0,0.3
2020-11-08 03:15:00,,,,,,,,,,,,,19.07,9.14,1.4375,102585.2675,0.5225,924.15,317.5175,0.0,11,08,03,1,0.0,0.0,0.0,0.3
2020-11-08 03:30:00,,,,,,,,,,,,,19.22,9.32,1.5750000000000002,102565.875,0.525,899.4200000000001,320.645,0.0,11,08,03,1,0.0,0.0,0.0,0.3
2020-11-08 03:45:00,,,,,,,,,,,,,19.37,9.5,1.7125000000000001,102546.4825,0.5275000000000001,874.69,323.7725,0.0,11,08,03,1,0.0,0.0,0.0,0.3
2020-11-08 04:00:00,,,,,,,,,,,,,19.52,9.68,1.85,102527.09,0.53,849.96,326.9,0.0,11,08,04,1,0.0,0.0,0.0,0.3
2020-11-08 04:15:00,,,,,,,,,,,,,19.5975,9.795,1.9925000000000002,102509.545,0.5325,820.24,328.48749999999995,0.0,11,08,04,1,0.0,0.0,0.0,0.3
2020-11-08 04:30:00,,,,,,,,,,,,,19.674999999999997,9.91,2.135,102492.0,0.535,790.52,330.075,0.0,11,08,04,1,0.0,0.0,0.0,0.3
2020-11-08 04:45:00,,,,,,,,,,,,,19.752499999999998,10.025,2.2775,102474.455,0.5375000000000001,760.8000000000001,331.6625,0.0,11,08,04,1,0.0,0.0,0.0,0.3
2020-11-08 05:00:00,,,,,,,,,,,,,19.83,10.14,2.42,102456.91,0.54,731.08,333.25,0.0,11,08,05,1,0.0,0.0,0.0,0.3
2020-11-08 05:15:00,,,,,,,,,,,,,19.84,10.217500000000001,2.56,102444.9225,0.5425,682.7025000000001,337.34000000000003,0.0,11,08,05,1,0.0,0.0,0.0,0.3
2020-11-08 05:30:00,,,,,,,,,,,,,19.85,10.295,2.7,102432.935,0.545,634.325,341.43,0.0,11,08,05,1,0.0,0.0,0.0,0.3
2020-11-08 05:45:00,,,,,,,,,,,,,19.86,10.372499999999999,2.84,102420.94750000001,0.5475000000000001,585.9475,345.52,0.0,11,08,05,1,0.0,0.0,0.0,0.3
2020-11-08 06:00:00,,,,,,,,,,,,,19.87,10.45,2.98,102408.96,0.55,537.57,349.61,0.0,11,08,06,1,0.0,0.0,0.0,0.3
2020-11-08 06:15:00,,,,,,,,,,,,,19.86,10.594999999999999,3.045,102401.485,0.555,517.1075000000001,340.3125,0.0,11,08,06,1,0.0,0.0,0.0,0.3
2020-11-08 06:30:00,,,,,,,,,,,,,19.85,10.739999999999998,3.1100000000000003,102394.01000000001,0.56,496.64500000000004,331.015,0.0,11,08,06,1,0.0,0.0,0.0,0.3
2020-11-08 06:45:00,,,,,,,,,,,,,19.84,10.885,3.1750000000000003,102386.535,0.565,476.1825,321.71750000000003,0.0,11,08,06,1,0.0,0.0,0.0,0.3
2020-11-08 07:00:00,,,,,,,,,,,,,19.83,11.03,3.24,102379.06,0.57,455.72,312.42,0.0,11,08,07,1,0.0,0.0,0.0,0.3
2020-11-08 07:15:00,,,,,,,,,,,,,19.627499999999998,11.1625,3.1900000000000004,102380.4025,0.5825,404.4125,311.485,0.0,11,08,07,1,0.0,0.0,0.0,0.3
2020-11-08 07:30:00,,,,,,,,,,,,,19.424999999999997,11.295,3.14,102381.745,0.595,353.105,310.55,0.0,11,08,07,1,0.0,0.0,0.0,0.3
2020-11-08 07:45:00,,,,,,,,,,,,,19.2225,11.4275,3.09,102383.0875,0.6074999999999999,301.7975,309.615,0.0,11,08,07,1,0.0,0.0,0.0,0.3
2020-11-08 08:00:00,,,,,,,,,,,,,19.02,11.56,3.04,102384.43,0.62,250.49,308.68,0.0,11,08,08,1,0.0,0.0,0.0,0.3
2020-11-08 08:15:00,,,,,,,,,,,,,18.5825,11.515,2.935,102389.12,0.635,203.0475,308.015,0.0,11,08,08,1,0.0,0.0,0.0,0.3
2020-11-08 08:30:00,,,,,,,,,,,,,18.145,11.47,2.83,102393.81,0.65,155.60500000000002,307.35,0.0,11,08,08,1,0.0,0.0,0.0,0.3
2020-11-08 08:45:00,,,,,,,,,,,,,17.7075,11.425,2.725,102398.5,0.665,108.1625,306.685,0.0,11,08,08,1,0.0,0.0,0.0,0.3
2020-11-08 09:00:00,,,,,,,,,,,,,17.27,11.38,2.62,102403.19,0.68,60.72,306.02,0.0,11,08,09,1,0.0,0.0,0.0,0.3
2020-11-08 09:15:00,,,,,,,,,,,,,16.78,11.245000000000001,2.58,102405.91500000001,0.6975,45.54,305.25,0.0,11,08,09,1,0.0,0.0,0.0,0.3
2020-11-08 09:30:00,,,,,,,,,,,,,16.29,11.11,2.54,102408.64,0.7150000000000001,30.36,304.48,0.0,11,08,09,1,0.0,0.0,0.0,0.3
2020-11-08 09:45:00,,,,,,,,,,,,,15.8,10.975,2.5,102411.36499999999,0.7325,15.18,303.71,0.0,11,08,09,1,0.0,0.0,0.0,0.3
2020-11-08 10:00:00,,,,,,,,,,,,,15.31,10.84,2.46,102414.09,0.75,0.0,302.94,0.0,11,08,10,1,0.0,0.0,0.0,0.3
2020-11-08 10:15:00,,,,,,,,,,,,,15.1875,10.7675,2.365,102424.0175,0.7525,0.0,302.21500000000003,0.0,11,08,10,1,0.0,0.0,0.0,0.3
2020-11-08 10:30:00,,,,,,,,,,,,,15.065000000000001,10.695,2.27,102433.945,0.755,0.0,301.49,0.0,11,08,10,1,0.0,0.0,0.0,0.3
2020-11-08 10:45:00,,,,,,,,,,,,,14.9425,10.6225,2.175,102443.8725,0.7575000000000001,0.0,300.765,0.0,11,08,10,1,0.0,0.0,0.0,0.3
2020-11-08 11:00:00,,,,,,,,,,,,,14.82,10.55,2.08,102453.8,0.76,0.0,300.04,0.0,11,08,11,1,0.0,0.0,0.0,0.3
2020-11-08 11:15:00,,,,,,,,,,,,,14.6975,10.5425,1.9675,102452.4575,0.765,0.0,299.365,0.0,11,08,11,1,0.0,0.0,0.0,0.3
2020-11-08 11:30:00,,,,,,,,,,,,,14.575,10.535,1.855,102451.11499999999,0.77,0.0,298.69,0.0,11,08,11,1,0.0,0.0,0.0,0.3
2020-11-08 11:45:00,,,,,,,,,,,,,14.4525,10.5275,1.7425,102449.77249999999,0.775,0.0,298.015,0.0,11,08,11,1,0.0,0.0,0.0,0.3
2020-11-08 12:00:00,,,,,,,,,,,,,14.33,10.52,1.63,102448.43,0.78,0.0,297.34,0.0,11,08,12,1,0.0,0.0,0.0,0.3
2020-11-08 12:15:00,,,,,,,,,,,,,14.02,10.4475,1.6275,102446.12,0.7925,0.0,296.9425,0.0,11,08,12,1,0.0,0.0,0.0,0.3
2020-11-08 12:30:00,,,,,,,,,,,,,13.71,10.375,1.625,102443.81,0.8049999999999999,0.0,296.54499999999996,0.0,11,08,12,1,0.0,0.0,0.0,0.3
2020-11-08 12:45:00,,,,,,,,,,,,,13.4,10.3025,1.6225,102441.5,0.8175,0.0,296.1475,0.0,11,08,12,1,0.0,0.0,0.0,0.3
2020-11-08 13:00:00,,,,,,,,,,,,,13.09,10.23,1.62,102439.19,0.83,0.0,295.75,0.0,11,08,13,1,0.0,0.0,0.0,0.3
2020-11-08 13:15:00,,,,,,,,,,,,,12.754999999999999,10.125,1.5950000000000002,102435.79250000001,0.8425,0.0,295.455,0.0,11,08,13,1,0.0,0.0,0.0,0.3
2020-11-08 13:30:00,,,,,,,,,,,,,12.42,10.02,1.57,102432.395,0.855,0.0,295.15999999999997,0.0,11,08,13,1,0.0,0.0,0.0,0.3
2020-11-08 13:45:00,,,,,,,,,,,,,12.085,9.915000000000001,1.545,102428.9975,0.8674999999999999,0.0,294.865,0.0,11,08,13,1,0.0,0.0,0.0,0.3
2020-11-08 14:00:00,,,,,,,,,,,,,11.75,9.81,1.52,102425.6,0.88,0.0,294.57,0.0,11,08,14,1,0.0,0.0,0.0,0.3
2020-11-08 14:15:00,,,,,,,,,,,,,11.5625,9.7475,1.5025,102412.43000000001,0.8875,0.0,294.3,0.0,11,08,14,1,0.0,0.0,0.0,0.3
2020-11-08 14:30:00,,,,,,,,,,,,,11.375,9.685,1.4849999999999999,102399.26000000001,0.895,0.0,294.03,0.0,11,08,14,1,0.0,0.0,0.0,0.3
2020-11-08 14:45:00,,,,,,,,,,,,,11.1875,9.6225,1.4675,102386.09,0.9025000000000001,0.0,293.76,0.0,11,08,14,1,0.0,0.0,0.0,0.3
2020-11-08 15:00:00,,,,,,,,,,,,,11.0,9.56,1.45,102372.92,0.91,0.0,293.49,0.0,11,08,15,1,0.0,0.0,0.0,0.3
2020-11-08 15:15:00,,,,,,,,,,,,,10.865,9.52,1.43,102367.25,0.915,0.0,293.1275,0.09,11,08,15,1,0.0,0.0,0.0,0.3
2020-11-08 15:30:00,,,,,,,,,,,,,10.73,9.48,1.4100000000000001,102361.58,0.92,0.0,292.765,0.18,11,08,15,1,0.0,0.0,0.0,0.3
2020-11-08 15:45:00,,,,,,,,,,,,,10.595,9.440000000000001,1.3900000000000001,102355.91,0.925,0.0,292.40250000000003,0.27,11,08,15,1,0.0,0.0,0.0,0.3
2020-11-08 16:00:00,,,,,,,,,,,,,10.46,9.4,1.37,102350.24,0.93,0.0,292.04,0.36,11,08,16,1,0.0,0.0,0.0,0.3
2020-11-08 16:15:00,,,,,,,,,,,,,10.322500000000002,9.3275,1.395,102345.72,0.935,0.0,291.69500000000005,0.36,11,08,16,1,0.0,0.0,0.0,0.3
2020-11-08 16:30:00,,,,,,,,,,,,,10.185,9.254999999999999,1.42,102341.20000000001,0.94,0.0,291.35,0.36,11,08,16,1,0.0,0.0,0.0,0.3
2020-11-08 16:45:00,,,,,,,,,,,,,10.0475,9.1825,1.445,102336.68000000001,0.945,0.0,291.005,0.36,11,08,16,1,0.0,0.0,0.0,0.3
2020-11-08 17:00:00,,,,,,,,,,,,,9.91,9.11,1.47,102332.16,0.95,0.0,290.66,0.36,11,08,17,1,0.0,0.0,0.0,0.3
2020-11-08 17:15:00,,,,,,,,,,,,,9.8275,9.084999999999999,1.5075,102325.62,0.9524999999999999,0.0,290.4275,0.2875,11,08,17,1,0.0,0.0,0.0,0.3
2020-11-08 17:30:00,,,,,,,,,,,,,9.745000000000001,9.059999999999999,1.545,102319.08,0.955,0.0,290.19500000000005,0.215,11,08,17,1,0.0,0.0,0.0,0.3
2020-11-08 17:45:00,,,,,,,,,,,,,9.6625,9.035,1.5825,102312.54000000001,0.9575,0.0,289.96250000000003,0.14250000000000002,11,08,17,1,0.0,0.0,0.0,0.3
2020-11-08 18:00:00,,,,,,,,,,,,,9.58,9.01,1.62,102306.0,0.96,0.0,289.73,0.07,11,08,18,1,0.0,0.0,0.0,0.3
2020-11-08 18:15:00,,,,,,,,,,,,,9.545,8.9875,1.665,102314.4875,0.9624999999999999,0.0,290.3825,0.052500000000000005,11,08,18,1,0.0,0.0,0.0,0.3
2020-11-08 18:30:00,,,,,,,,,,,,,9.51,8.965,1.71,102322.975,0.965,0.0,291.03499999999997,0.035,11,08,18,1,0.0,0.0,0.0,0.3
2020-11-08 18:45:00,,,,,,,,,,,,,9.475,8.942499999999999,1.7550000000000001,102331.4625,0.9675,0.0,291.6875,0.0175,11,08,18,1,0.0,0.0,0.0,0.3
2020-11-08 19:00:00,,,,,,,,,,,,,9.44,8.92,1.8,102339.95,0.97,0.0,292.34,0.0,11,08,19,1,0.0,0.0,0.0,0.3
2020-11-08 19:15:00,,,,,,,,,,,,,9.865,9.2325,1.9125,102352.5625,0.9624999999999999,11.765,292.34,0.0,11,08,19,1,0.0,0.0,0.0,0.3
2020-11-08 19:30:00,,,,,,,,,,,,,10.29,9.545,2.025,102365.17499999999,0.955,23.53,292.34,0.0,11,08,19,1,0.0,0.0,0.0,0.3
2020-11-08 19:45:00,,,,,,,,,,,,,10.715,9.8575,2.1375,102377.78749999999,0.9475,35.295,292.34,0.0,11,08,19,1,0.0,0.0,0.0,0.3
2020-11-08 20:00:00,,,,,,,,,,,,,11.14,10.17,2.25,102390.4,0.94,47.06,292.34,0.0,11,08,20,1,0.0,0.0,0.0,0.3
2020-11-08 20:15:00,,,,,,,,,,,,,11.935,10.504999999999999,2.255,102401.935,0.9125,92.63,293.065,0.0,11,08,20,1,0.0,0.0,0.0,0.3
2020-11-08 20:30:00,,,,,,,,,,,,,12.73,10.84,2.26,102413.47,0.885,138.2,293.78999999999996,0.0,11,08,20,1,0.0,0.0,0.0,0.3
2020-11-08 20:45:00,,,,,,,,,,,,,13.525,11.175,2.265,102425.00499999999,0.8574999999999999,183.77,294.515,0.0,11,08,20,1,0.0,0.0,0.0,0.3
2020-11-08 21:00:00,,,,,,,,,,,,,14.32,11.51,2.27,102436.54,0.83,229.34,295.24,0.0,11,08,21,1,0.0,0.0,0.0,0.3
2020-11-08 21:15:00,,,,,,,,,,,,,15.3325,11.69,2.2800000000000002,102433.39249999999,0.79,283.1875,296.9525,0.0,11,08,21,1,0.0,0.0,0.0,0.3
2020-11-08 21:30:00,,,,,,,,,,,,,16.345,11.870000000000001,2.29,102430.245,0.75,337.035,298.66499999999996,0.0,11,08,21,1,0.0,0.0,0.0,0.3
2020-11-08 21:45:00,,,,,,,,,,,,,17.3575,12.05,2.3,102427.0975,0.71,390.88250000000005,300.3775,0.0,11,08,21,1,0.0,0.0,0.0,0.3
2020-11-08 22:00:00,,,,,,,,,,,,,18.37,12.23,2.31,102423.95,0.67,444.73,302.09,0.0,11,08,22,1,0.0,0.0,0.0,0.3
2020-11-08 22:15:00,,,,,,,,,,,,,18.887500000000003,12.1175,2.58,102418.155,0.6475,495.61,303.6975,0.0,11,08,22,1,0.0,0.0,0.0,0.3
2020-11-08 22:30:00,,,,,,,,,,,,,19.405,12.004999999999999,2.85,102412.36,0.625,546.49,305.30499999999995,0.0,11,08,22,1,0.0,0.0,0.0,0.3
2020-11-08 22:45:00,,,,,,,,,,,,,19.9225,11.8925,3.12,102406.565,0.6025,597.37,306.91249999999997,0.0,11,08,22,1,0.0,0.0,0.0,0.3
2020-11-08 23:00:00,,,,,,,,,,,,,20.44,11.78,3.39,102400.77,0.58,648.25,308.52,0.0,11,08,23,1,0.0,0.0,0.0,0.3
2020-11-08 23:15:00,,,,,,,,,,,,,20.795,11.805,3.515,102387.27,0.5675,691.2375,310.005,0.0,11,08,23,1,0.0,0.0,0.0,0.3
2020-11-08 23:30:00,,,,,,,,,,,,,21.15,11.83,3.64,102373.77,0.5549999999999999,734.225,311.49,0.0,11,08,23,1,0.0,0.0,0.0,0.3
2020-11-08 23:45:00,,,,,,,,,,,,,21.505,11.855,3.765,102360.27,0.5425,777.2125000000001,312.97499999999997,0.0,11,08,23,1,0.0,0.0,0.0,0.3
2020-11-09 00:00:00,,,,,,,,,,,,,21.86,11.88,3.89,102346.77,0.53,820.2,314.46,0.0,11,09,00,1,1.0,0.0,0.0,0.3
2020-11-09 00:15:00,,,,,,,,,,,,,22.275,11.8475,3.8725,102324.6125,0.5175000000000001,851.1425,315.9625,0.0,11,09,00,1,1.0,0.0,0.0,0.3
2020-11-09 00:30:00,,,,,,,,,,,,,22.689999999999998,11.815000000000001,3.855,102302.455,0.505,882.085,317.46500000000003,0.0,11,09,00,1,1.0,0.0,0.0,0.3
2020-11-09 00:45:00,,,,,,,,,,,,,23.105,11.7825,3.8375,102280.2975,0.4925,913.0275,318.96750000000003,0.0,11,09,00,1,1.0,0.0,0.0,0.3
2020-11-09 01:00:00,,,,,,,,,,,,,23.52,11.75,3.82,102258.14,0.48,943.97,320.47,0.0,11,09,01,1,1.0,0.0,0.0,0.3
2020-11-09 01:15:00,,,,,,,,,,,,,23.825,11.65,3.6825,102243.185,0.46749999999999997,960.465,321.83500000000004,0.0,11,09,01,1,1.0,0.0,0.0,0.3
2020-11-09 01:30:00,,,,,,,,,,,,,24.13,11.55,3.545,102228.23000000001,0.45499999999999996,976.96,323.20000000000005,0.0,11,09,01,1,1.0,0.0,0.0,0.3
2020-11-09 01:45:00,,,,,,,,,,,,,24.435,11.45,3.4074999999999998,102213.27500000001,0.4425,993.455,324.565,0.0,11,09,01,1,1.0,0.0,0.0,0.3
2020-11-09 02:00:00,,,,,,,,,,,,,24.74,11.35,3.27,102198.32,0.43,1009.95,325.93,0.0,11,09,02,1,1.0,0.0,0.0,0.3
2020-11-09 02:15:00,,,,,,,,,,,,,24.939999999999998,11.2075,3.0875,102175.32750000001,0.4225,1010.88,326.92,0.005,11,09,02,1,1.0,0.0,0.0,0.3
2020-11-09 02:30:00,,,,,,,,,,,,,25.14,11.065,2.9050000000000002,102152.335,0.41500000000000004,1011.81,327.90999999999997,0.01,11,09,02,1,1.0,0.0,0.0,0.3
2020-11-09 02:45:00,,,,,,,,,,,,,25.34,10.9225,2.7225,102129.3425,0.40750000000000003,1012.74,328.9,0.015,11,09,02,1,1.0,0.0,0.0,0.3
2020-11-09 03:00:00,,,,,,,,,,,,,25.54,10.78,2.54,102106.35,0.4,1013.67,329.89,0.02,11,09,03,1,1.0,0.0,0.0,0.3
2020-11-09 03:15:00,,,,,,,,,,,,,25.615,10.657499999999999,2.4025,102085.53,0.395,999.2149999999999,330.3775,0.02,11,09,03,1,1.0,0.0,0.0,0.3
2020-11-09 03:30:00,,,,,,,,,,,,,25.689999999999998,10.535,2.265,102064.71,0.39,984.76,330.865,0.02,11,09,03,1,1.0,0.0,0.0,0.3
2020-11-09 03:45:00,,,,,,,,,,,,,25.765,10.4125,2.1275,102043.89000000001,0.385,970.3050000000001,331.35249999999996,0.02,11,09,03,1,1.0,0.0,0.0,0.3
2020-11-09 04:00:00,,,,,,,,,,,,,25.84,10.29,1.99,102023.07,0.38,955.85,331.84,0.02,11,09,04,1,1.0,0.0,0.0,0.3
2020-11-09 04:15:00,,,,,,,,,,,,,25.8425,10.235,1.8775,102000.195,0.3775,924.485,332.1425,0.0275,11,09,04,1,1.0,0.0,0.0,0.3
2020-11-09 04:30:00,,,,,,,,,,,,,25.845,10.18,1.7650000000000001,101977.32,0.375,893.12,332.445,0.035,11,09,04,1,1.0,0.0,0.0,0.3
2020-11-09 04:45:00,,,,,,,,,,,,,25.8475,10.125,1.6525,101954.445,0.3725,861.755,332.7475,0.0425,11,09,04,1,1.0,0.0,0.0,0.3
2020-11-09 05:00:00,,,,,,,,,,,,,25.85,10.07,1.54,101931.57,0.37,830.39,333.05,0.05,11,09,05,1,1.0,0.0,0.0,0.3
2020-11-09 05:15:00,,,,,,,,,,,,,25.872500000000002,10.01,1.455,101916.48250000001,0.3675,791.48,333.385,0.1,11,09,05,1,1.0,0.0,0.0,0.3
2020-11-09 05:30:00,,,,,,,,,,,,,25.895000000000003,9.95,1.37,101901.395,0.365,752.5699999999999,333.72,0.15000000000000002,11,09,05,1,1.0,0.0,0.0,0.3
2020-11-09 05:45:00,,,,,,,,,,,,,25.9175,9.89,1.285,101886.3075,0.3625,713.66,334.055,0.2,11,09,05,1,1.0,0.0,0.0,0.3
2020-11-09 06:00:00,,,,,,,,,,,,,25.94,9.83,1.2,101871.22,0.36,674.75,334.39,0.25,11,09,06,1,1.0,0.0,0.0,0.3
2020-11-09 06:15:00,,,,,,,,,,,,,25.8075,9.7775,1.0675,101876.59,0.3625,619.9875,334.6825,0.32,11,09,06,1,1.0,0.0,0.0,0.3
2020-11-09 06:30:00,,,,,,,,,,,,,25.675,9.725,0.935,101881.95999999999,0.365,565.225,334.975,0.39,11,09,06,1,1.0,0.0,0.0,0.3
2020-11-09 06:45:00,,,,,,,,,,,,,25.5425,9.6725,0.8025,101887.33,0.3675,510.4625,335.2675,0.46,11,09,06,1,1.0,0.0,0.0,0.3
2020-11-09 07:00:00,,,,,,,,,,,,,25.41,9.62,0.67,101892.7,0.37,455.7,335.56,0.53,11,09,07,1,1.0,0.0,0.0,0.3
2020-11-09 07:15:00,,,,,,,,,,,,,25.197499999999998,9.622499999999999,0.6900000000000001,101894.705,0.375,402.47249999999997,334.6325,0.5975,11,09,07,1,1.0,0.0,0.0,0.3
2020-11-09 07:30:00,,,,,,,,,,,,,24.985,9.625,0.71,101896.70999999999,0.38,349.245,333.70500000000004,0.665,11,09,07,1,1.0,0.0,0.0,0.3
2020-11-09 07:45:00,,,,,,,,,,,,,24.7725,9.627500000000001,0.73,101898.715,0.385,296.0175,332.77750000000003,0.7325,11,09,07,1,1.0,0.0,0.0,0.3
2020-11-09 08:00:00,,,,,,,,,,,,,24.56,9.63,0.75,101900.72,0.39,242.79,331.85,0.8,11,09,08,1,1.0,0.0,0.0,0.3
2020-11-09 08:15:00,,,,,,,,,,,,,23.7725,10.07,1.1375,101911.575,0.42500000000000004,196.58249999999998,331.2075,0.7575000000000001,11,09,08,1,1.0,0.0,0.0,0.3
2020-11-09 08:30:00,,,,,,,,,,,,,22.985,10.510000000000002,1.525,101922.43,0.46,150.375,330.565,0.7150000000000001,11,09,08,1,1.0,0.0,0.0,0.3
2020-11-09 08:45:00,,,,,,,,,,,,,22.197499999999998,10.950000000000001,1.9124999999999999,101933.285,0.495,104.16749999999999,329.9225,0.6725,11,09,08,1,1.0,0.0,0.0,0.3
2020-11-09 09:00:00,,,,,,,,,,,,,21.41,11.39,2.3,101944.14,0.53,57.96,329.28,0.63,11,09,09,1,1.0,0.0,0.0,0.3
2020-11-09 09:15:00,,,,,,,,,,,,,20.947499999999998,11.8225,2.5075,101944.8075,0.5625,43.47,327.5875,0.5125,11,09,09,1,1.0,0.0,0.0,0.3
2020-11-09 09:30:00,,,,,,,,,,,,,20.485,12.254999999999999,2.715,101945.475,0.595,28.98,325.895,0.395,11,09,09,1,1.0,0.0,0.0,0.3
2020-11-09 09:45:00,,,,,,,,,,,,,20.0225,12.6875,2.9225,101946.1425,0.6275000000000001,14.490000000000002,324.2025,0.2775,11,09,09,1,1.0,0.0,0.0,0.3
2020-11-09 10:00:00,,,,,,,,,,,,,19.56,13.12,3.13,101946.81,0.66,0.0,322.51,0.16,11,09,10,1,1.0,0.0,0.0,0.3
2020-11-09 10:15:00,,,,,,,,,,,,,19.2775,13.225,3.215,101955.6575,0.6775,0.0,321.615,0.125,11,09,10,1,1.0,0.0,0.0,0.3
2020-11-09 10:30:00,,,,,,,,,,,,,18.994999999999997,13.329999999999998,3.3,101964.505,0.6950000000000001,0.0,320.72,0.09,11,09,10,1,1.0,0.0,0.0,0.3
2020-11-09 10:45:00,,,,,,,,,,,,,18.7125,13.434999999999999,3.3850000000000002,101973.3525,0.7125,0.0,319.825,0.05499999999999999,11,09,10,1,1.0,0.0,0.0,0.3
2020-11-09 11:00:00,,,,,,,,,,,,,18.43,13.54,3.47,101982.2,0.73,0.0,318.93,0.02,11,09,11,1,1.0,0.0,0.0,0.3
2020-11-09 11:15:00,,,,,,,,,,,,,18.197499999999998,13.517499999999998,3.48,101977.4425,0.74,0.0,317.925,0.015,11,09,11,1,1.0,0.0,0.0,0.3
2020-11-09 11:30:00,,,,,,,,,,,,,17.965,13.495,3.49,101972.685,0.75,0.0,316.92,0.01,11,09,11,1,1.0,0.0,0.0,0.3
2020-11-09 11:45:00,,,,,,,,,,,,,17.7325,13.4725,3.5,101967.92749999999,0.76,0.0,315.915,0.005000000000000001,11,09,11,1,1.0,0.0,0.0,0.3
2020-11-09 12:00:00,,,,,,,,,,,,,17.5,13.45,3.51,101963.17,0.77,0.0,314.91,0.0,11,09,12,1,1.0,0.0,0.0,0.3
2020-11-09 12:15:00,,,,,,,,,,,,,17.295,13.42,3.5,101956.455,0.78,0.0,313.8675,0.0025,11,09,12,1,1.0,0.0,0.0,0.3
2020-11-09 12:30:00,,,,,,,,,,,,,17.09,13.39,3.49,101949.73999999999,0.79,0.0,312.82500000000005,0.005,11,09,12,1,1.0,0.0,0.0,0.3
2020-11-09 12:45:00,,,,,,,,,,,,,16.884999999999998,13.36,3.48,101943.025,0.8,0.0,311.7825,0.0075,11,09,12,1,1.0,0.0,0.0,0.3
2020-11-09 13:00:00,,,,,,,,,,,,,16.68,13.33,3.47,101936.31,0.81,0.0,310.74,0.01,11,09,13,1,1.0,0.0,0.0,0.3
2020-11-09 13:15:00,,,,,,,,,,,,,16.5,13.254999999999999,3.4250000000000003,101922.8625,0.8150000000000001,0.0,309.5675,0.09,11,09,13,1,1.0,0.0,0.0,0.3
2020-11-09 13:30:00,,,,,,,,,,,,,16.32,13.18,3.38,101909.41500000001,0.8200000000000001,0.0,308.395,0.17,11,09,13,1,1.0,0.0,0.0,0.3
2020-11-09 13:45:00,,,,,,,,,,,,,16.14,13.105,3.335,101895.9675,0.825,0.0,307.2225,0.25,11,09,13,1,1.0,0.0,0.0,0.3
